manchu_word,trans_word,desc_word,dic_id,image_file_name,image_file_page_no
ᡧᡝᠵᡳᠯᡝᠮᡝ ᡥᡡᠯᠠᠮᠪᡳ,Sejileme h@lambi,诵读。,6,555,555a
ᡧᡝᠵᡳᠯᡝᡵᡝ ᡥᡡᠯᠠᡵᠠ ᠰᡠᡵᡝ ᡤᡳᠶᠠᠩᠨᠠᡵᠠ,Sejilere h@lara sure giyangnara,记诵训诰。,6,555,555a
ᡧᡝᠶᡝᠨ,Seyen,〔形〕洁白的，雪白的。,6,555,555a
ᡧᡝᠶᡝᠨ ᡤᡠ,Seyen gu,白玉。,6,555,555a
ᡧᡝᠶᡝᠨ ᡥᡳᠶᠠᠪᠠᠨ,Seyen hiyaban,洗白，系布名，比夏布白而细。,6,555,555b
ᡧᡝᠶᡝᠯᡥᡝᠨ,Seyelhen,〔名〕〈动〉白鹤子。,6,555,555b
ᡧᡝᠶᡝᡥᡝᠨ ᡠᠯᡥᡡᠮᠠ,Seyehen ulh@ma,〈动〉翰雉，白色的雉。,6,555,555b
ᡧᡝᠶᡝᡴᡝ,Seyeke,〔名〕〈动〉白靛颏，此雀大如家雀，颏下羽毛呈白色。,6,555,555b
ᡧᡝᠶᡝᡴᡝᠨ,Seyeken,〔形〕略白的，稍白的。,6,555,555b
ᡧᡝᡥᡠᠨ,Sehun,〔形〕①明亮的，光亮的，豁亮的，晴朗的。②平坦的，宽阔的，广阔的，开阔的。③空旷的，荒凉的，不毛的。,6,555,555b
ᡧᡝᡥᡠᠨ ᠪᡳᡤᠠᠨ,Sehun bigan,旷野。,6,555,555b
ᡧᡝᡥᡠᠨ ᠪᡳᡤᠠᠨ ᡩᡝ ᠪᡠᠯᡨᠠᡥᡡᠨ ᡳ ᠪᡳᠮᠪᡳ,Sehun bigan de bultah@n i bimbi,暴露中野。,6,555,555b
ᡧᡝᡥᡠᠨ ᠰᡠᠮᠠᠨ,Sehun suman,荒烟。,6,555,555b
ᡧᡝᡥᡠᠨ ᡠᠰᡳᠨ,Sehun usin,爰田，辕田。,6,555,555b
ᡧᡝᡥᡠᠨ ᡧᠠᡥᡡᠨ,Sehun Sah@n,明朗，皎洁。,6,555,555c
ᡧᡝᡥᡠᠨ ᡧᠠᡥᡡᠨ ᡳ ᠪᠠᠨᠵᡳᡥᠠᠪᡳ,Sehun Sah@n i banjihabi,长行红光满面。,6,555,555c
ᡧᡝᡥᡠᠨ ᡨᠠᠯᠠ ᡳ ᠸᠠᠯᡳᠶᠠᡥᠠ ᠨᡳᠶᠣ,Sehun tala i waliyaha niyo,旷间荒甸。,6,555,555c
ᡧᡝᡥᡠᡴᡝᠨ,Sehuken,〔形〕①稍微明朗、光亮、敞亮的。②稍微宽敞、开阔、辽阔的。③稍微空旷、荒凉、不毛的。,6,555,555c
ᡧᡝᡧᡝᠮᠪᡳ,SeSembi,〔及〕（蜂蝎等）蜇： ajige umiyaha beyebe SeSembi 小虫蜇身。,6,554-,554- 3
ᡧᡝᡧᡝᠮᡦᡝ,SeSempe,〔名〕〈动〉蚂蜂：SeSempe SaSambi 蜂蜇。,6,554-,554- 3
ᡧᡝᡧᡝᠮᡦᡝ ᠪᠣᠮᠪᠣᠨᠣᡥᠣ,SeSempe bombonoho,蜂簇。,6,554-,554- 3
ᡧᡝᡧᡝᡵᡳ ᡠᠮᡳᠶᠠᡥᠠ,SeSeri umiyaha,〈动〉蜈蚣。,6,554-,554- 3
ᡧᡝᡨᡝᡴᡠᡵᡳ,Setekuri,〔形〕长得粗实。,6,554-,554- 3
ᡧᡝᡨᡝᡵᡝᠮᠪᡳ,Seterembi,〔不及〕（枯萎枝叶雨后）复苏，恢复，复原。,6,554-,554- 3
ᡧᡝᡨᡝᡵᡧᡝᠮᠪᡳ,SeterSembi,〔不及〕弯着腰。,6,554-,554- 3
ᡧᡝᡨᡠᠮᠪᡳ,Setumbi,〔不及〕（蛇在水中）蜿蜓游动。,6,554-,554- 3
ᡧᡝᡨᡠᡥᡝᠨ,Setuhen,〔名〕瑟，又作 Sentuhen。,6,554-,554- 3
ᡧᡝᡨᡠᡥᡝᠨ ᡶᡳᡨᡥᡝᠮᡝ ᠠᠴᠠᠪᡠᠮᡝ ᡠᠴᡠᠯᡝᠮᠪᡳ,Setuhen fitheme acabume uculembi,倚瑟而歌。,6,555,555a
ᡧᡝᡨᡠᡥᡝᠨ ᡶᡳᡨᡥᡝᠮᡝ ᠪᠠᡴᠰᠠᠩᡤᠠ ᡶᡳᠴᠠᡴᡡ,Setuhen fitheme baksangga ficak@,鼓瑟吹笙。,6,555,555a
ᡧᡝᡴᡝᠮᠪᡳ,Sekembi,〔不及〕①淋湿，淋透，湿透：aga de Sekembi  雨淋。②冷凝，凝结，凝固： nimenggi orome Sekehe 油凝结。③发硬，发僵，僵硬：beye hono Sekere unde 身尚未寒；giran hono Sekere unde 尸骨未寒。,6,555,555b
ᡧᡝᡴᡝᠮᡝ ᡠᠰᡳᡥᡳᠮᠪᡳ,Sekeme usihimbi,淋湿。,6,555,555b
ᡧᡝᡵᠰᡝᠨ ᡳᠩᡤᠠᠯᡳ,Sersen inggali,〈动〉点尾，此雀眉黑胸紫尾有白斑。,6,556,556a
ᡧᡝᡵᠴᡝᠮᠪᡳ,Sercembi,〔不及〕晕高，登高惊惧，（因惊惧而）手舞足颤。,6,556,556a
ᡧᡝᡵᡝᠨᡨᡠᠮᠪᡳ,Serentumbi,〔不及〕临产（阵痛）。,6,555,555c
ᡧᡝᡵᡝᠮᠪᡠᠮᠪᡳ,Serembumbi,〔及〕① Serembi 的使动态②弄红，烧红：tuwa de Serembumbi 以火烧红。③晒透亮，晒干透。,6,555,555c
ᡧᡝᡵᡝᠮᠪᡠᡥᡝ ᡧᡠᡤᡳᠨ,Serembuhe Sugin,火漆。,6,555,555c
ᡧᡝᡵᡝᠮᠪᡳ,Serembi,〔不及〕①变白，发白，呈白色。②加热，烧红。,6,555,555c
ᡧᡝᡵᡝᡥᡠᠨ,Serehun,〔形〕醒着的，清醒的，似睡非睡的。,6,495,495c
ᡧᡝᡵᡥᡝ,Serhe,〔名〕（狗拉的）爬犁，（狗驾的）雪橇。,6,556,556a
ᡧᡝᡵᡨᡠ,Sertu,〔名〕（铜锡等做的）羊拐。,6,556,556a
ᡧᡝᡵᡨᡠ ᠠᠯᡳᠨ,Sertu alin,〈地〉泉山，位于辽宁海城境内。,6,556,556a
ᡧᡝᡵᡳ,Seri,〔名〕泉。,6,555,555c
ᡧᡝᡵᡳ ᠪᡝ ᡥᠠᡶᡠᠮᠪᡠᠮᡝ ᠪᡳᠯᡨᡝᠨ ᠣᠪᡠᠮᠪᡳ,Seri be hafumbume bilten obumbi,疏泉为泽。,6,555,555c
ᡧᡝᡵᡳ ᠮᡠᡴᡝ ᡩᡝᠪᡝᠮᡝ ᠪᡳᠯᡨᡝᠮᠪᡳ,Seri muke debeme biltembi,泉水沸腾。,6,555,555c
ᡧᡝᡵᡳᠨ,Serin,〔名〕①掩头，掩额，即为保护前额而在盔帽等上横钉的铁件名。②（保护马等前额用的）护额。③金佛头，即帽前钉的金佛。,6,555,555c
ᡧᡝᡵᡳᠨᠵᡠ,Serinju,〔形〕好敲诈的，好讹诈的。,6,555,555c
ᡧᡝᡵᡳᠩᡤᡳᠶᡝᠮᠪᡳ,Seringgiyembi,〔及〕弄红，灼红，锻红。,6,556,556a
ᡧᡝᡵᡳᠮᠪᡳ,Serimbi,〔及〕吓诈，讹诈，敲诈，逼迫，要挟，挟制，胁迫。,6,556,556a
ᡧᡝᡵᡳᠮᡝ ᠯᠠᡳᡩᠠᠮᠪᡳ,Serime laidambi,讹赖。,6,556,556a
ᡧᡝᡵᡳᠮᡝ ᡝᡵᡤᡝᠯᡝᠮᠪᡳ,Serime ergelembi,胁迫。,6,556,556a
ᡧᡝᡵᡳᠮᡝ ᡤᠠᡳᠮᠪᡳ,Serime gaimbi,榨取，讹取。,6,556,556a
ᡧᡝᡵᡳᠮᡝ ᡥᠣᡧᡧᠣᠮᡝ ᡝᡳᡨᡝᡵᡝᠮᠪᡳ,Serime hoSSome eiterembi,招摇撞骗。,6,556,556a
ᡧᡝᡵᡳᠮᡝ ᡩᠣᠣᠰᡳᡩᠠᡥᠠ ᠮᡝᠩᡤᡠᠨ,Serime doosidaha menggun,诈赃银。,6,556,556a
ᡧᡝᡵᡳ ᡳ ᠮᡠᡴᡝ ᠪᡠᠯᡥᡡᠮᠪᡳ,Seri i muke bulh@mbi,泉涌。,6,555,555c
ᡧᡝ ᡳ ᠴᠠᡵᡤᡳ,Se i cargi,赦前，指大赦诏书颁布之前犯罪者，可准许援例赦免。,6,553,553b
ᡧᡝ ᡳ ᡝᠪᡝᡵᡤᡳ,Se i ebergi,赦后，指大赦诏书颁布以后，凡在赦后犯罪者，不准援例赦免。,6,553,553b
ᡧᡠ,Su,〔名〕①文。②硝石。③文，封谥等处用语，其 abka be ijime na be wekjihengge be Su sembi 经天纬地曰文； algin tacihiyan duin dere de ak@nahangge be Su sembi 声教四讫曰文； jilan fulehun i irgen be hairarangge be Su sembi 慈惠爱民曰文。,6,560,560b
ᡧᡠ ᠪᡝ ᠪᠠᡩᠠᡵᠠᠮᠪᡠᡥᠠ,Su be badarambuha,敷文，即旧大清门前东交民巷牌楼名。,6,561,561a
ᡧᡠ ᠪᡝ ᠪᠠᡩᠠᡵᠠᠮᠪᡠᡥᠠ ᡨᡝᠮᡤᡝᡨᡠᠨ,Su be badarambuha temgetun,敷文旌，仪仗名。,6,561,561a
ᡧᡠ ᠪᡝ ᠪᠠᡴᡨᠠᠮᠪᡠᡶᡳ(ᡨᡝᠪᡠᡶᡳ) ᠵᡝᡴᡩᡠᠩᡤᡝ ᠣᠴᡳ ᠣᠮᠪᡳ(ᠠᠴᠠᠮᠪᡳ),Su be baktambufi(tebufi) jekdungge oci ombi(acambi),含章可贞。,6,561,561a
ᡧᡠ ᠪᡝ ᠸᡝᠰᡳᡥᡠᠯᡝᠮᡝ ᠸᡝᠨ ᠪᡝ ᠪᠠᡩᠠᡵᠠᠮᠪᡠᠮᠪᡳ,Su be wesihuleme wen be badarambumbi,崇文敷化。,6,561,561a
ᡧᡠ ᠪᡝ ᠸᡝᠰᡳᡥᡠᠯᡝᡵᡝ ᡩᡠᡴᠠ,Su be wesihulere duka,崇文门，俗称哈达门、海岱门。,6,561,561a
ᡧᡠ ᠪᡝ ᡨᡝᠪᡠᡶᡳ ᠰᠠᡳᡴᠠᠨ ᠪᡝ ᡨᡠᠴᡳᠪᡠᠮᠪᡳ,Su be tebufi saikan be tucibumbi,含昌舒藻。,6,561,561a
ᡧᡠ ᠮᡠᡨᡝᠨ,Su muten,= Su h@man,6,561,561b
ᡧᡠ ᠮᡳᠶᠠᠮᡳᡤᠠᠨ ᠪᡝ ᠴᠠᠩᡤᡳ ᡴᡳᠴᡝᠮᠪᡳ,Su miyamigan be canggi kicembi,专治仪文。,6,561,561b
ᡧᡠ ᠰᠣᠩᡴᠣᠨ ᠠᠰᠠᡵᡳ,Su songkon asari,文溯阁，乾隆四十七年建于沈时故宫之西，清代专贮《四库全书》的藏书阁名。,6,561,561a
ᡧᡠ ᠰᡝᡴᡳᠶᡝᠨ ᡳ ᠠᠰᠠᡵᡳ,Su sekiyen i asari,文源阁，乾隆四十年建于北京圆明园内，为清代专贮《四库全书》的藏书阁名。,6,561,561a
ᡧᡠ ᠶᠠᠩᠰᠠᠩᡤᠠ,Su yangsangga,文藻。,6,561,561b
ᡧᡠ ᠶᠠᠩᠰᡝ,Su yangse,华丽。,6,561,561b
ᡧᡠ ᠶᠠᠩᠰᡝ ᠪᡝ ᠰᡳᠠᡴᠠᠨ ᠮᡳᠶᠠᠮᡳᠮᠪᡳ,Su yangse be siakan miyamimbi,藻缋文词。,6,561,561b
ᡧᡠ ᠶᠠᠩᠰᡝ ᡤᡝᠮᡠᠨ ᡥᡝᠴᡝᠨ ᡩᡝ ᠸᡝᠰᡳᡥᡠᠨ ᠣᠵᠣᡵᠣ ᠮᡠᡩᠠᠨ,Su yangse gemun hecen de wesihun ojoro mudan,文物京华盛之章，即临雍筵宴进茶时所秦乐名。,6,561,561b
ᡧᡠ ᠶᠠᠩᠰᡝ ᡳᠯᡝᡨᡠᠯᡝᠮᡝ ᡨᡠᠴᡳᠮᠪᡳ,Su yangse iletuleme tucimbi,文章著见。,6,561,561b
ᡧᡠ ᠸᡝᠨ,Su wen,文化。,6,561,561c
ᡧᡠ ᡝᠯᡩᡝᠩᡤᡝ ᡩᡝᠶᡝᠨ,Su eldengge deyen,文华殿，故宫殿名。,6,560,560b
ᡧᡠ ᡝᠯᡩᡝᠩᡤᡝ ᡩᡠᡴᠠ,Su eldengge duka,文华门，新疆阜康城内门名。,6,560,560b
ᡧᡠ ᡠᠯᡥᡳᠰᡠᠩᡤᡝ ᠰᠠᠮᠠᡩᡳ ᠪᠠᡴᠰᡳ,Su ulhisungge samadi baksi,文觉禅师。,6,561,561a
ᡧᡠ ᡤᡝᠩᡤᡳᠶᡝᠨ,Su genggiyen,文明。,6,561,561b
ᡧᡠ ᡤᡠᠯᡠ ᡨᡝᡥᡝᡵᡝᠨ ᡨᡝᡥᡝᡵᡝᠨ ᠣᡥᠣ,Su gulu teheren teheren oho,文质彬彬。,6,561,561b
ᡧᡠ ᡤᡡᠨᡳᠨ ᡳ ᠴᠣᠯᡳᡥᠠ ᠮᡠᡩᡠᡵᡳ ᠪᡳᡨᡥᡝ,Su g@nin i coliha muduri bithe,〈书〉文心雕龙。,6,561,561a
ᡧᡠ ᡤᡳᠶᠠᠩᡤᠠ ᠨᠠᡵᡥᡡᠨ ᡴᡳᠮᠴᡳᡴᡡ,Su giyangga narh@n kimcik@,文理密察。,6,561,561b
ᡧᡠ ᡥᡠᡵᡴᡠ,Su hurku,硝磺。,6,561,561b
ᡧᡠ ᡥᡡᠮᠠᠨ,Su h@man,文艺，又作 Su muten。,6,561,561a
ᡧᡠ ᡨᠠᠴᡳᠨ,Su tacin,文学。,6,561,561b
ᡧᡠ ᡨᡠᠩᡤᡠ ᠠᠰᠠᡵᡳ,Su tunggu asari,文渊阁，乾隆四十年建于北京紫禁城内，清代专贮《四库全书》的藏书阁名。,6,561,561b
ᡧᡠ ᡩᠣᡤᠣᠨ ᠠᠰᠠᡵᡳ,Su dogon asari,文津阁，乾隆四十年建于承德避暑山庄，清代专贮《四库全书》的藏书阁名。,6,561,561b
ᡧᡠ ᡳᠮᡳᠶᠠᡥᠠ ᡨᠠᠩᡤᡳᠨ,Su imiyaha tanggin,聚奎堂，即贡院内二层堂名。,6,561,561a
ᡧᡠ ᡳᠯᡥᠠ,Su ilha,〈植〉荷花，莲花，水芙蓉。,6,560,560c
ᡧᡠ ᡳᠯᡥᠠ ᠠᡳᠮᠠᠨ ᡳ ᠨᡳᠶᠠᠮᠠᠨ ᠪᡝ ᡠᡵᡝᠪᡠᠮᡝ ᡥᡡᠯᠠᡵᠠ ᡴᠣ ᠣᠯᡳ ᡩᡠᡵᡠᠨ,Su ilha aiman i niyaman be urebume h@lara ko oli durun,〈书〉莲华部念诵仪轨。,6,560,560c
ᡧᡠ ᡳᠯᡥᠠ ᠠᡳᠮᠠᠨ ᡳ ᡠᡵᡝᠪᡠᠮᡝ ᡥᡡᠯᠠᡵᠠ ᠨᠣᠮᡠᠨ,Su ilha aiman i urebume h@lara nomun,〈书〉莲华部念诵法。,6,560,560c
ᡧᡠ ᡳᠯᡥᠠᠩᡤᠠ ᡩᡝᡵᡝ ᡳ ᠨᠣᠮᡠᠨ,Su ilhangga dere i nomun,〈书〉莲华面经。,6,560,560c
ᡧᡠ ᡳᠯᡥᠠᡳ ᠮᡳᠶᠠᠮᡳᡤᠠᠨ ᡳ ᠨᠣᠮᡠᠨ,Su ilhai miyamigan i nomun,〈书〉华严经。,6,560,560c
ᡧᡠ ᡳᠯᡥᠠᡳ ᠮᡳᠶᠠᠮᡳᡤᠠᠨ ᡳ ᡠᡵᡝᠪᡠᠮᡝ ᡩᠠᠰᠠᡵᠠ ᡠᠪᡠ,Su ilhai miyamigan i urebume dasara ubu,〈书〉华严经修慈分。,6,560,560c
ᡧᡠ ᡳᠯᡥᠠᡳ ᡠᠰᡝ,Su ilhai use,莲籽。,6,560,560c
ᡧᡠ ᡳᠯᡥᠠᡳ ᡥᡳᡨᡥᠠ,Su ilhai hitha,莲蓬。,6,560,560c
ᡧᡠ ᡳᠯᡥᠠᡳ ᡩᠠ,Su ilhai da,= Su i da,6,560,560c
ᡧᡠ ᡶᡝᡵᡴᡳᠩᡤᡝ,Su ferkingge,文献。,6,561,561b
ᡧᡠ ᡶᡝᡵᡴᡳᠩᡤᡝ ᡳ ᡥᠠᡶᡠ ᡴᡳᠮᠴᡳᠨ ᡳ ᠪᡳᡨᡥᡝ,Su ferkingge i hafu kimcin i bithe,〈书〉文献通考。,6,561,561c
ᡧᡠ ᡶᡝᡵᡴᡳᠩᡤᡝ ᡳ ᡥᠠᡶᡠ ᡴᡳᠮᠴᡳᠨ ᡳ ᠪᡳᡨᡥᡝ ᠪᡝ ᠰᡳᡵᠠᠮᡝ ᠸᡝᡳᠯᡝᡵᡝ ᡴᡠᡵᡝᠨ,Su ferkingge i hafu kimcin i bithe be sirame weilere kuren,续文献通考馆。,6,561,561c
ᡧᡠ ᡶᡳᠶᡝᠯᡝᠨ,Su fiyelen,文章。,6,561,561c
ᡧᡠ ᡶᡳᠶᡝᠯᡝᠨ ᠪᡝ ᡨᡠᠸᠠᠨᠴᡳᡥᡳᠶᠠᠮᡝ ᡩᠠᠰᠠᠮᠪᡳ,Su fiyelen be tuwancihiyame dasambi,厘正文章。,6,561,561c
ᡧᡠ ᡶᡳᠶᡝᠯᡝᠨ ᡳ ᠵᡳᠩᡴᡳᠨᡳ ᡠᠯᠠᠨ,Su fiyelen i jingkini ulan,文章正脉。,6,561,561c
ᡧᡠ ᡶᡳᠶᡝᠯᡝᠨ ᡳ ᡩᡠᡵᡠᠨ,Su fiyelen i durun,文体。,6,561,561c
ᡧᡠ ᡶᡳᠶᡝᠯᡝᠨ ᡳ ᡩᡠᡵᡠᠨ ᠮᠠᠩᡤᠠ ᠠᠮᠪᠠᠯᡳᠩᡤᡡ,Su fiyelen i durun mangga ambalingg@,文体坚茂。,6,561,561c
ᡧᡠᠨ,Sun,〔名〕日，太阳。,6,561,561c
ᡧᡠᠨ ᠨᡳᠶᠠᠨᠴᠠᠮᠪᡳ,Sun niyancambi,日暖。,6,562,562a
ᡧᡠᠨ ᠪᡝ ᠠᠯᡳᡥᠠ ᡩᡠᡴᠠ,Sun be aliha duka,朝阳门，俗称齐化门。,6,562,562a
ᡧᡠᠨ ᠪᡝ ᠵᡝᡨᡝᡵᡝ ᠨᡳᡵᡠᡤᠠᠨ,Sun be jetere nirugan,〈书〉日食图。,6,562,562b
ᡧᡠᠨ ᠪᡝ ᡨᡠᠸᠠᡵᠠ ᡴᡝᠮᠨᡝᡴᡠ,Sun be tuwara kemneku,测日圭表，看日旸以定节气之器。,6,562,562b
ᡧᡠᠨ ᠪᡠᠨᠴᡠᡥᡡᠨ,Sun buncuh@n,日色渗淡。,6,562,562b
ᡧᡠᠨ ᠪᡠᡵᡤᠠᡧᠠᠮᠪᡳ,Sun burgaSambi,日曈曨，日曚曨。,6,562,562b
ᡧᡠᠨ ᠪᡳᠶᠠ,Sun biya,日月。,6,562,562b
ᡧᡠᠨ ᠪᡳᠶᠠ ᠠᠴᠠᠮᠪᡳ,Sun biya acambi,合朔。,6,562,562b
ᡧᡠᠨ ᠪᡳᠶᠠ ᠠᠴᠠᡥᠠ ᠮᡠᡥᡝᠯᡳᠶᡝᠩᡤᡝ ᡤᡠ ᡳ ᡤᡝᠰᡝ,Sun biya acaha muheliyengge gu i gese,日月合璧。,6,562,562b
ᡧᡠᠨ ᠪᡳᠶᠠ ᡝᠯᡩᡝᠮᡝ ᡶᠣᠰᠣᠮᠪᡳ,Sun biya eldeme fosombi,日月照临。,6,562,562b
ᡧᡠᠨ ᠪᡳᠶᠠ ᡝᠯᡩᡝᡴᡝ ᡝᠩᡤᡝᠯᡝᡥᡝ ᠠᡩᠠᠯᡳ,Sun biya eldeke enggelehe adali,若日月之照临。,6,562,562b
ᡧᡠᠨ ᠪᡳᠶᠠ ᡥᠠᠯᠠᠮᡝ ᡝᠯᡩᡝᠮᠪᡳ,Sun biya halame eldembi,日月代明。,6,562,562b
ᡧᡠᠨ ᠪᡳᠶᠠ ᡧᡠᡵᡩᡝᠮᡝ ᠶᠠᠪᡠᠮᠪᡳ,Sun biya Surdeme yabumbi,日月流行。,6,562,562b
ᡧᡠᠨ ᠪᡳᠶᠠ ᡩᡠᠯᡝᠮᡝ ᠶᠠᠪᡠᠮᠪᡳ,Sun biya duleme yabumbi,日月逾迈。,6,562,562b
ᡧᡠᠨ ᠪᡳᠶᠠ ᡳᠰᡥᡠᠨᡩᡝ ᠠᠨᠠᠪᡠᡥᠠᡳ,Sun biya ishunde anabuhai,日月相推。,6,562,562b
ᡧᡠᠨ ᠪᡳᠶᠠ ᡴᡡᠸᠠᡵᠠᡥᠠ ᡧᠠᠩᡴᠠ ᡧᠠᠩᡴᠠ ᠵᡝᡨᡝᠮᠪᡳ,Sun biya k@waraha Sangka Sangka jetembi,日月重轮珥蚀。,6,562,562b
ᡧᡠᠨ ᠪᡳᠶᠠ ᡳ ᠰᡳᠮᡝᠨ,Sun biya i simen,日月之精。,6,562,562b
ᡧᡠᠨ ᠴᠠᠰᡳ ᡩᡝ ᠪᡳᠶᠠ ᡝᠪᠰᡳ,Sun casi de biya ebsi,日往月来。,6,563,563a
ᡧᡠᠨ ᠵᡝᠮᠪᡳ,Sun jembi,日食。,6,563,563a
ᡧᡠᠨ ᡝᠯᡩᡝᠨ ᡩᡝᠯᡳᡧᡝᠮᠪᡳ,Sun elden deliSembi,日光闪灼。,6,562,562a
ᡧᡠᠨ ᡝᠯᡩᡝᠩᡤᡝ ᡩᡠᡴᠠ,Sun eldengge duka,丽照门，新疆时和堡（柳树沟）南门名。,6,561,561c
ᡧᡠᠨ ᡝᠯᡩᡝᡴᡝ ᡩᡠᡴᠠ,Sun eldeke duka,丽旭门，新疆恺安城东门名。,6,561,561c
ᡧᡠᠨ ᡠᡵᡥᡠᠮᠪᡳ,Sun urhumbi,日西斜。,6,562,562a
ᡧᡠᠨ ᡥᡝᠯᠮᡝᠨ ᡨᡠᠸᠠᡵᠠ ᡨᠠᠩᡤᡳᠨ,Sun helmen tuwara tanggin,晷影堂。,6,563,563a
ᡧᡠᠨ ᡧᠠᠩᡴᠠ,Sun Sangka,日珥，即日旁出的虹。,6,562,562b
ᡧᡠᠨ ᡨᡠᠯᡳᠮᡝ ᠪᡳᠶᠠ ᡩᡠᠯᡝᠮᠪᡳ,Sun tulime biya dulembi,日迈月征。,6,562,562b
ᡧᡠᠨ ᡨᡠᠴᡳᠴᡳ ᠴᠠᠮᡩᠠ ᠰᡠᠮᠠᠨ ᡥᡝᡨᡝᠮᠪᡳ,Sun tucici camda suman hetembi,日出而林霏散。,6,562,562b
ᡧᡠᠨ ᡨᡠᡥᡝᠮᠪᡳ,Sun tuhembi,日落，日暮。,6,562,562c
ᡧᡠᠨ ᡩᠠᠪᠰᡳᠮᠪᡳ,Sun dabsimbi,日平西，日偏西。,6,562,562c
ᡧᡠᠨ ᡩᠠᠪᠰᡳᡥᠠ ᠮᠠᠩᡤᡳ ᡨᡝᠨᡳ ᠪᡝᡩᡝᡵᡝᠮᠪᡳ,Sun dabsiha manggi teni bederembi,日昃乃罢（归）。,6,562,562c
ᡧᡠᠨ ᡩᠠᠪᠰᡳᡨᠠᠯᠠ ᡩᠣᠪᠣᡵᡳ ᡩᡠᠯᡳᠨ ᠣᡨᠣᠯᠣ,Sun dabsitala dobori dulin otolo,日昃夜艾。,6,562,562c
ᡧᡠᠨ ᡩᠠᠪᠰᡳᡶᡳ ᡥᡝᡶᡝᠯᡳ ᠶᠠᡩᠠᡥᡡᡧᠠᠮᠪᡳ,Sun dabsifi hefeli yadah@Sambi,日暮腹枵。,6,562,562c
ᡧᡠᠨ ᡩᠠᠯᡳᡴᡡ,Sun dalik@,扇，仪仗名。,6,562,562c
ᡧᡠᠨ ᡩᠠᠯᡳᡴᡡ ᡳ ᡶᡳᠶᡝᠨᡨᡝᠨ,Sun dalik@ i fiyenten,〈衙〉扇手司，详见 julergi falgangga。,6,562,562c
ᡧᡠᠨ ᡩᠣᠰᡳᡨᠠᠯᠠ,Sun dositala,终日，一日到晚，= Sun yamjitala Suntuhuni。,6,562,562c
ᡧᡠᠨ ᡩᠣᠰᡳᡵᡝ ᡝᡵᡤᡳ,Sun dosire ergi,西边，= wargi。,6,563,563a
ᡧᡠᠨ ᡩᡝ ᠨᡳᡴᡝᠨᠵᡳᡵᡝ ᠴᠠᠮᡥᠠᠨ,Sun de nikenjire camhan,就日牌楼，东单牌楼名。,6,562,562c
ᡧᡠᠨ ᡩᡝ ᡝᠯᡩᡝᠮᠪᡠᡥᡝ ᡩᡠᡴᠠ,Sun de eldembuhe duka,丽阳门，新疆阜康城南门名。,6,562,562c
ᡧᡠᠨ ᡩᡝ ᡧᡠᠨ ᠰᡳᡵᠠᠮᠪᡳ,Sun de Sun sirambi,日以继日，日复一日。,6,562,562c
ᡧᡠᠨ ᡩᡝ ᡶᠣᡵᠣᡴᠣ ᡩᡠᡴᠠ,Sun de foroko duka,宾曦门，新疆惠来堡东门名。,6,562,562c
ᡧᡠᠨ ᡩᡝ ᡶᡳᠶᠠᡴᡡᠪᡠᠮᡝ ᠠᡤᠠ ᡩᡝ ᡧᡝᡴᡝᠮᠪᡳ,Sun de fiyak@bume aga de Sekembi,日晒雨淋。,6,562,562c
ᡧᡠᠨ ᡩᡝᡴᡩᡝᡵᡝ ᡝᡵᡤᡳ,Sun dekdere ergi,东边，= dergi。,6,562,562c
ᡧᡠᠨ ᡩᡠᠯᡳᠮᠪᠠ ᠠᠪᡴᠠ ᡩᡝ ᡝᠯᡩᡝᡵᡝ ᠮᡠᡩᠠᠨ,Sun dulimba abka de eldere mudan,日丽中天之章，筵宴成功将军大臣进膳时所秦之乐名。,6,563,563a
ᡧᡠᠨ ᡳᠨᡝᠩᡤᡳ ᡩᡠᠯᡳᠨ ᠣᠴᡳ ᡠᡵᡥᡠᠮᠪᡳ,Sun inenggi dulin oci urhumbi,日中则昃。,6,561,561c
ᡧᡠᠨ ᡳᠯᠠᠨ ᡩᡝᡩᡠᠨ ᡳ ᠪᠠ ᠮᠠᡵᡳᡥᠠ,Sun ilan dedun i ba mariha,日反三舍。,6,561,561c
ᡧᡠᠨ ᡴᡝᠯᡶᡳᠮᠪᡳ,Sun kelfimbi,日微斜。,6,563,563a
ᡧᡠᠨ ᡴᡡᠸᠠᡵᠠᠮᠪᡳ,Sun k@warambi,日晕。,6,562,562a
ᡧᡠᠨ ᡶᠣᠰᠣᠩᡤᠣ ᡩᡠᡴᠠ,Sun fosonggo duka,承曦门，乌鲁木齐新城东门名。,6,563,563a
ᡧᡠᠨ ᡶᠣᠰᠣᡴᠣ,Sun fosoko,日照，日光照着，日将出。,6,563,563a
ᡧᡠᠨᡝᠮᠪᡳ,Sunembi,〔不及〕荒芜，荒废。,6,563,563a
ᡧᡠᠨᡝᠮᡝ ᠸᠠᠯᡳᠶᠠᠮᠪᡳ,Suneme waliyambi,荒废。,6,563,563a
ᡧᡠᠨᡝᠮᡝ ᠸᠠᠯᡳᠶᠠᡥᠠ ᡠᠰᡳᠨ,Suneme waliyaha usin,荒芜田。,6,563,563a
ᡧᡠᠨᡝᡥᡝ ᡠᠰᡳᠨ,Sunehe usin,荒田。,6,563,563a
